"Date","Adj.Close"
"2021-02-02",35705
"2021-02-01",33548
"2021-01-31",33147
"2021-01-30",34365.930096
"2021-01-29",34273
"2021-01-28",33309
"2021-01-27",30280
"2021-01-26",32607.221115
"2021-01-25",32438
"2021-01-24",32400
"2021-01-23",32063.97933315
"2021-01-22",32988
"2021-01-21",31150
"2021-01-20",35635
"2021-01-19",36325
"2021-01-18",36733
"2021-01-17",36032
"2021-01-16",36244
"2021-01-15",36800.1894384
"2021-01-14",39141
"2021-01-13",37199
"2021-01-12",33909
"2021-01-11",35460
"2021-01-10",38487.947452
"2021-01-09",40300
"2021-01-08",40588
"2021-01-07",39117
"2021-01-06",36814
"2021-01-05",34055
"2021-01-04",31928
"2021-01-03",33205
"2021-01-02",32000
"2021-01-01",29311.114
"2020-12-31",28948
"2020-12-30",28805
"2020-12-29",27228
"2020-12-28",27094
"2020-12-27",26381
"2020-12-26",26411
"2020-12-25",24701
"2020-12-24",23754
"2020-12-23",23259
"2020-12-22",23727
"2020-12-21",22850
"2020-12-20",23485.674722
"2020-12-19",23827
"2020-12-18",23065
"2020-12-17",22794
"2020-12-16",21342
"2020-12-15",19468.70386284
"2020-12-14",19283.21121125
"2020-12-13",19180
"2020-12-12",18808
"2020-12-11",18102
"2020-12-10",18295
"2020-12-09",18561
"2020-12-08",18340
"2020-12-07",19207.94799
"2020-12-06",19348
"2020-12-05",19143
"2020-12-04",18688
"2020-12-03",19461
"2020-12-02",19248.596217
"2020-12-01",18904.320512
"2020-11-30",19728.2444013
"2020-11-29",18175
"2020-11-28",17696.78580432
"2020-11-27",17120
"2020-11-26",17131
"2020-11-25",18808
"2020-11-24",19104
"2020-11-23",18322.071504
"2020-11-22",18403
"2020-11-21",18690.81312868
"2020-11-20",18649
"2020-11-19",17812
"2020-11-18",17832
"2020-11-17",17665
"2020-11-16",16716
"2020-11-15",15991.072746
"2020-11-14",16072
"2020-11-13",16318
"2020-11-12",16282.61125881
"2020-11-11",15717
"2020-11-10",15299
"2020-11-09",15329.95580394
"2020-11-08",15530.07775102
"2020-11-07",14865
"2020-11-06",15570
"2020-11-05",15530
"2020-11-04",14120
"2020-11-03",14000
"2020-11-02",13594
"2020-11-01",13682.94790468
"2020-10-31",13859
"2020-10-30",13577
"2020-10-29",13450
"2020-10-28",13259.63697
"2020-10-27",13724
"2020-10-26",13036
"2020-10-25",13020
"2020-10-24",13076.736624
"2020-10-23",12937
"2020-10-22",13129
"2020-10-21",13136.5889774
"2020-10-20",11941.06467495
"2020-10-19",11775
"2020-10-18",11480
"2020-10-17",11358
"2020-10-16",11361
"2020-10-15",11501
"2020-10-14",11401
"2020-10-13",11453
"2020-10-12",11679.97390125
"2020-10-11",11356
"2020-10-10",11367.445248
"2020-10-09",11066
"2020-10-08",10914.097084
"2020-10-07",10664
"2020-10-06",10600.02697768
"2020-10-05",10776
"2020-10-04",10670
"2020-10-03",10561
"2020-10-02",10566.53893952
"2020-10-01",10636
"2020-09-30",10756
"2020-09-29",10770.872103
"2020-09-28",10881.06778692
"2020-09-27",10774
"2020-09-26",10760
"2020-09-25",10720
"2020-09-24",10726
"2020-09-23",10291
"2020-09-22",10530
"2020-09-21",10516
"2020-09-20",10889.64975566
"2020-09-19",11071
"2020-09-18",10948.88524001
"2020-09-17",10941
"2020-09-16",11041
"2020-09-15",10827.674234
"2020-09-14",10673
"2020-09-13",10307.03131201
"2020-09-12",10452.631728
"2020-09-11",10392
"2020-09-10",10350
"2020-09-09",10296
"2020-09-08",10081
"2020-09-07",10403.05484743
"2020-09-06",10219
"2020-09-05",10052.67015712
"2020-09-04",10548
"2020-09-03",10682
"2020-09-02",11445
"2020-09-01",11979.9737595
"2020-08-31",11699
"2020-08-30",11672
"2020-08-29",11522
"2020-08-28",11491.92088197
"2020-08-27",11281
"2020-08-26",11454.53216
"2020-08-25",11381
"2020-08-24",11759
"2020-08-23",11660.47755554
"2020-08-22",11668
"2020-08-21",11571
"2020-08-20",11833.677744
"2020-08-19",11787.91304733
"2020-08-18",12058.96393587
"2020-08-17",12389
"2020-08-16",11905
"2020-08-15",11906
"2020-08-14",11768.34176
"2020-08-13",11775.02047389
"2020-08-11",11326
"2020-08-10",11812
"2020-08-09",11657.53605986
"2020-08-08",11723
"2020-08-07",11609
"2020-08-06",11754.88684994
"2020-08-05",11649.57654183
"2020-08-04",11204
"2020-08-03",11201
"2020-08-02",11113.33845095
"2020-08-01",11757
"2020-07-31",11309
"2020-07-30",11123.84092289
"2020-07-29",11284
"2020-07-28",10954
"2020-07-27",11277
"2020-07-26",9954.2
"2020-07-25",9707.1
"2020-07-24",9573.2
"2020-07-23",9608.4
"2020-07-22",9532.2
"2020-07-21",9407
"2020-07-20",9183.3
"2020-07-19",9210.1
"2020-07-18",9185.9
"2020-07-17",9166.3
"2020-07-16",9141.77195932
"2020-07-15",9221.38500179
"2020-07-14",9269.4
"2020-07-13",9254.2
"2020-07-12",9293.7
"2020-07-11",9231.6
"2020-07-10",9253.8
"2020-07-09",9250.23670599
"2020-07-08",9474.9
"2020-07-07",9250.9
"2020-07-06",9284.86858184
"2020-07-05",9094.9
"2020-07-04",9131.9
"2020-07-03",9098.3
"2020-07-02",9106
"2020-07-01",9235.94104454
"2020-06-30",9143.9369802
"2020-06-29",9209.6
"2020-06-28",9113.4
"2020-06-27",9016
"2020-06-26",9193.2
"2020-06-25",9262.3
"2020-06-24",9285.7
"2020-06-23",9624.5
"2020-06-22",9667.5
"2020-06-21",9306.8
"2020-06-20",9384.38514499
"2020-06-19",9339.4
"2020-06-18",9380
"2020-06-17",9449.9
"2020-06-16",9520.7
"2020-06-15",9425.2
"2020-06-14",9388.77835569
"2020-06-13",9436.2
"2020-06-12",9467.3
"2020-06-11",9325.9
"2020-06-10",9901.9
"2020-06-09",9775.5
"2020-06-08",9704
"2020-06-07",9769.4
"2020-06-06",9637.3
"2020-06-05",9668.4
"2020-06-04",9819.4
"2020-06-03",9598.36050115
"2020-06-02",9535.50205553
"2020-06-01",9714.33339048
"2020-05-31",9441
"2020-05-30",9685.9992
"2020-05-29",9429.5
"2020-05-28",9515.1
"2020-05-27",9100.1
"2020-05-26",8835.4
"2020-05-25",8905.64431086
"2020-05-24",9038.39760185
"2020-05-23",9225.08018187
"2020-05-22",9193.48279642
"2020-05-21",9139.9
"2020-05-20",9528.9
"2020-05-19",9748
"2020-05-18",9732.3
"2020-05-17",9696.3958591
"2020-05-16",9398.3
"2020-05-15",9426
"2020-05-14",9775.9
"2020-05-13",9285.7
"2020-05-12",8816.7
"2020-05-11",8594
"2020-05-10",8767.5
"2020-05-09",9598.7
"2020-05-08",9963
"2020-05-07",9859.5
"2020-05-06",9363.7564345
"2020-05-05",8943.49142902
"2020-05-04",8890.14885158
"2020-05-03",8935.6
"2020-05-02",8926.532916
"2020-05-01",8841.2
"2020-04-30",8707.8
"2020-04-29",8777.3
"2020-04-28",7744.2
"2020-04-27",7757.4754045
"2020-04-26",7595.24070379
"2020-04-25",7530.0428736
"2020-04-24",7492.9
"2020-04-23",7567.4
"2020-04-22",7116
"2020-04-21",6900.8
